Price	Close	High	Low	Open	Volume
Ticker	AAPL	AAPL	AAPL	AAPL	AAPL
Date					
2009-08-10	4.9972305298	5.0538607074	4.8504116396	4.9636719949	1846504800
2009-08-17	5.0703396797	5.0748350337	4.7767022912	4.9004495421	2126910800
2009-08-24	5.0952072144	5.1683169969	4.9388007977	5.0973046721	1938165600
2009-08-31	5.103000164	5.1146860053	4.9172292525	5.0385794189	1813198800
2009-09-07	5.1584291458	5.2276436519	5.0847200873	5.1829989653	1966230000
2009-09-14	5.5437555313	5.5967896665	5.1012017975	5.1185799389	2914660000
2009-09-21	5.4643526077	5.6600114914	5.4364871778	5.521882089	2384152400
2009-09-28	5.5401601791	5.615067819	5.4143154562	5.5092987724	2300435200
2009-10-05	5.7070531845	5.7364172005	5.5212823081	5.5791114294	2225370000
2009-10-12	5.6345419884	5.7624837284	5.6282496143	5.7235325364	1816539200
2009-10-19	6.1106553078	6.2535797272	5.5596365794	5.6285514751	4489175600
2009-10-26	5.6480264664	6.1948514187	5.6381384485	6.1025656519	3347072400
2009-11-02	5.8230104446	5.8484787834	5.5602352595	5.6869784797	2368954000
2009-11-09	6.1259379387	6.1424175723	5.8805408568	5.9009149709	2080892800
2009-11-16	5.9902043343	6.2323053749	5.9254843571	6.1567984681	2205033600
2009-11-23	6.0102791786	6.1723787361	5.943760989	6.0824896691	1375046400
2009-11-30	5.7924499512	6.0756005097	5.7013619052	6.0258615688	2881485600
2009-12-07	5.8328990936	5.9836132844	5.6534205548	5.7924493041	3009384000
2009-12-14	5.8556704521	5.9179937328	5.7229344938	5.8538726306	2265844000
2009-12-21	6.2634673119	6.2727564575	5.8628619027	5.8742485071	1807836800
2009-12-28	6.314104557	6.4105852535	6.2415944162	6.3437686147	1854266400
2010-01-04	6.3515572548	6.4597241732	6.2637656452	6.3950038043	2572536400
2010-01-11	6.1702823639	6.3821208825	6.1154504034	6.3761281436	2689542800
2010-01-18	5.9251842499	6.4585255456	5.9075064724	6.2421928982	2832082400
2010-01-25	5.7546949387	6.4033940539	5.7004618575	6.0678083121	7074832800
2010-02-01	5.856569767	5.9985948897	5.718440325	5.7639843441	3671505600
2010-02-08	6.0039892197	6.041742683	5.8128248068	5.8634626617	2687333600
2010-02-15	6.0426402092	6.1217427671	6.0183700153	6.0507304072	1818429200
2010-02-22	6.1310305595	6.147510191	5.8640604507	6.0627153385	2598811600
2010-03-01	6.5604009628	6.5828733339	6.1559002839	6.1648889923	2754354400
2010-03-08	6.7896170616	6.8234748318	6.5286393176	6.5921607414	2768390800
2010-03-15	6.6592783928	6.7851227038	6.5993522066	6.7530627522	2292922800
2010-03-22	6.9184579849	6.9499186574	6.5963551377	6.6059435179	2839790800
2010-03-29	7.0703706741	7.1530680672	6.940032209	6.9813813056	2101859200
2010-04-05	7.2447543144	7.248649994	7.0344140191	7.0407067938	2667198800
2010-04-12	7.4128508568	7.5249127111	7.2243827563	7.2570427941	2170644000
2010-04-19	8.1148805618	8.1553303453	7.2441556876	7.4017615048	3878022400
2010-04-26	7.8230371475	8.163715734	7.6828103478	8.1463376025	3048119200
2010-05-03	7.0670742989	8.0264909581	5.9701290876	7.9054400372	5023144000
2010-05-10	7.6052122116	7.9401991899	7.4467078328	7.4982445987	3846668000
2010-05-17	7.2606372833	7.7469364739	6.931942335	7.6315790433	5078046400
2010-05-24	7.6968960762	7.772402969	7.1060257563	7.409251075	4134796400
2010-05-31	7.6693339348	7.9683644796	7.6294834113	7.7810957428	2973432000
2010-06-07	7.5959234238	7.7649138702	7.2570408196	7.7391458915	4064457600
2010-06-14	8.2119588852	8.2398255128	7.6109017541	7.6693297409	3629189200
2010-06-21	7.9911313057	8.359975855	7.964464027	8.3204245921	3526429200
2010-06-28	7.399066925	8.0825232894	7.2870042923	7.9980264593	4174483600
2010-07-05	7.7789964676	7.8772749818	7.375693955	7.5207150309	2441258400
2010-07-12	7.4877562523	7.8458140109	7.3837842296	7.7463369426	4430574400
2010-07-19	7.7885813713	7.94468856	7.1791344582	7.4871539199	4463807600
2010-07-26	7.7079815865	7.9698585941	7.6375681265	7.7903797204	2617325200
2010-08-02	7.7930788994	7.9186231728	7.7193690146	7.8035657919	2000079200
2010-08-09	7.4637842178	7.8548011429	7.3744940283	7.834725072	2264892000
2010-08-16	7.4799633026	7.6306770418	7.3894745717	7.4182397101	1891702400
2010-08-23	7.2396626472	7.5506786126	7.058086649	7.5443866364	2628371200
2010-08-30	7.7535281181	7.753827355	7.2016096589	7.2138935737	2437330000
2010-09-06	7.89255476	7.9857390308	7.6780195511	7.6897049895	1695226400
2010-09-13	8.25091362	8.3285175837	7.9557772482	7.964766356	2512879600
2010-09-20	8.7587881088	8.7950437864	8.2652975628	8.2721888139	3347646400
2010-09-27	8.4651489258	8.8309964163	8.239827555	8.8085248467	3109055600
2010-10-04	8.8112211227	8.8241051106	8.3228241312	8.4375830744	2674940800
2010-10-11	9.4305562973	9.4383468571	8.7638789589	8.8312968652	2973880000
2010-10-18	9.2127227783	9.558195642	8.9894985408	9.5423160902	3971657200
2010-10-25	9.0182666779	9.3364731242	9.0149702713	9.2612670486	2165956800
2010-11-01	9.5021657944	9.5935538373	9.05481876	9.0554180337	2369908800
2010-11-08	9.2295093536	9.627119358	9.0976730389	9.5042705554	2206660400
2010-11-15	9.1905498505	9.3047086748	8.9217816325	9.2423858185	2420040000
2010-11-22	9.4383478165	9.5192481921	9.1647860843	9.1890554769	1563833600
2010-11-29	9.5114574432	9.5581992059	9.3146003732	9.4533286767	2214324000
2010-12-06	9.6049423218	9.7077149983	9.5015703714	9.5474136259	1718533600
2010-12-13	9.6064405441	9.7397761854	9.5581993956	9.7191016361	1917095600
2010-12-20	9.6960306168	9.7595520535	9.5351291661	9.6361040235	1131043200
2010-12-27	9.6648693085	9.7877172662	9.6274150871	9.6735583806	939881600
2011-01-03	10.0711669922	10.0780582422	9.7331845049	9.7571546615	1622098800
2011-01-10	10.4415073395	10.4415073395	10.1026264106	10.1523645352	1800878800
2011-01-17	9.7895126343	10.4451029606	9.7679387778	9.8734085648	4535801200
2011-01-24	10.070567131	10.3552166461	9.7895148597	9.7940098142	2505510000
2011-01-31	10.3821792603	10.3881719973	10.016631103	10.0615750305	1778473200
2011-02-07	10.6923017502	10.7866854035	10.4163420782	10.423832603	2644930400
2011-02-14	10.5038337708	10.9335027918	10.4726715253	10.6905032057	2422389200
2011-02-21	10.4319219589	10.4400117568	10.1191081739	10.2518437466	2424329600
2011-02-28	10.7866802216	10.7953692902	10.4175356216	10.5242039404	2415856800
2011-03-07	10.5466785431	10.8367214982	10.3342411548	10.8286309008	2334365600
2011-03-14	9.9078674316	10.6812131377	9.7757303473	10.582334552	3731686000
2011-03-21	10.5331954956	10.5487758154	10.0453969893	10.0672708846	1961943200
2011-03-28	10.3240528107	10.6164928418	10.2862993591	10.5814357224	1684342800
2011-04-04	10.0394067764	10.3252540475	10.0061482726	10.3165649754	2096337600
2011-04-11	9.8116836548	10.071762845	9.7919084224	10.0094391791	1926212400
2011-04-18	10.5080270767	10.6407634461	9.592957428	9.770937777	2483754000
2011-04-25	10.4909496307	10.6365691981	10.3528197875	10.4972416071	2328863600
2011-05-02	10.3869762421	10.5418849353	10.3522191581	10.4792620167	1761415600
2011-05-09	10.2024030685	10.4870517298	10.197908915	10.4229302317	1470954800
2011-05-16	10.0441989899	10.2596327301	9.909664816	10.1634520812	1836024400
2011-05-23	10.1098213196	10.1442791777	9.8704173353	9.8868969717	1425911200
2011-05-30	10.2904949188	10.5508734159	10.2173851065	10.220382276	1624470400
2011-06-06	9.7649431229	10.3986603502	9.753256884	10.3582105698	2034494000
2011-06-13	9.5959501266	9.9851700098	9.5381222125	9.8038933085	2188849600
2011-06-20	9.778429985	9.9821783469	9.3035161357	9.5090623195	2524177600
2011-06-27	10.2851047516	10.2922952397	9.8053967011	9.8155843594	1744926400
2011-07-04	10.7779922485	10.7866821188	10.262329538	10.2773105831	1688976800
2011-07-11	10.9340991974	10.9364962926	10.4457022574	10.677017141	2200923200
2011-07-18	11.784450531	11.8734406968	10.9448870764	10.9493812302	3376402400
2011-07-25	11.6999559402	12.1200381556	11.5057959914	11.6960602597	2952331200
2011-08-01	11.1947803497	11.970223275	10.863689878	11.9186873131	4060882000
2011-08-08	11.2957553864	11.375156378	10.5775412166	10.8373204524	4376019200
2011-08-15	10.6677274704	11.5348574038	10.6668289598	11.3748545093	3028678800
2011-08-22	11.4932098389	11.4998010506	10.6395631086	10.9218146691	3331241200
2011-08-29	11.207660675	11.7478935494	11.1411428902	11.6310375705	2128442400
2011-09-05	11.3104352951	11.6439235646	10.9808411051	11.0075083893	1841246400
2011-09-12	12.0001878738	12.0001878738	11.1432459665	11.1762060399	2559449200
2011-09-19	12.1140422821	12.6701555325	11.8413791208	11.8953113592	3720348800
2011-09-26	11.425494194	12.2623605672	11.4212992769	11.9810082807	3073739200
2011-10-03	11.0803203583	11.529166091	10.6140964832	11.3970298015	4037286400
2011-10-10	12.6443891525	12.6443891525	11.3323082872	11.3586763361	2670040800
2011-10-17	11.7715616226	12.7852109741	11.7080402175	12.6365943129	3842221600
2011-10-24	12.1335163116	12.2548672367	11.7799528266	11.8707415928	2206377600
2011-10-31	11.9923934937	12.2647574496	11.7820531792	12.0577127412	1988257600
2011-11-07	11.5243749619	12.2249102598	11.3937356313	11.9825091296	2627940000
2011-11-14	11.2343301773	11.7197316353	11.2325323556	11.4914130798	2064764800
2011-11-21	10.8936519623	11.3239210451	10.8861606381	11.0982988098	1540033600
2011-11-28	11.6765861511	11.7943406867	11.0923076281	11.1567275801	1894443600
2011-12-05	11.7940368652	11.8776343576	11.5884907587	11.7901419857	1618904000
2011-12-12	11.4165048599	11.8473739712	11.316428524	11.7359106316	1724562000
2011-12-19	12.0849781036	12.0927686627	11.4003226201	11.4599499605	1307451600
2011-12-26	12.135014534	12.2575632027	12.0004811916	12.0780851339	889378000
2012-01-02	12.6563720703	12.666858961	12.2548682556	12.2668537307	1151805200
2012-01-09	12.5787706375	12.8166775804	12.5443135877	12.7492612654	1305914400
2012-01-16	12.5934514999	12.9251419849	12.5769718686	12.7103075039	1195401200
2012-01-23	13.4018545151	13.6166881987	12.5709800889	12.6644644132	2435708800
2012-01-30	13.773396492	13.7829848747	13.3452252788	13.3548128614	1514466800
2012-02-06	14.7843484879	14.9101928111	13.7290519143	13.7344445795	2489043200
2012-02-13	15.0450258255	15.7692302994	14.5808982117	14.967421059	3964091600
2012-02-20	15.6529779434	15.6676597566	15.1049550626	15.1876532758	2071997200
2012-02-27	16.3352298737	16.4260186487	15.4692992878	15.6200122388	3214962800
2012-03-05	16.3349342346	16.4119389299	15.4675040732	16.3424247583	3353260400
2012-03-12	17.5454406738	17.9781068739	16.3897668395	16.4490941618	4502187200
2012-03-19	17.8594551086	18.2669518314	17.6497140072	17.9289692931	3416299600
2012-03-26	17.9643230438	18.6205127828	17.8357823887	17.9715127306	3197608400
2012-04-02	18.9869632721	19.0163268972	17.9891936905	18.0326406544	2647190000
2012-04-09	18.1345081329	19.2961743709	18.0829721872	18.7607356414	3657858400
2012-04-16	17.1681995392	18.5845513381	17.0914941051	18.2792273859	4896550400
2012-04-23	18.0676956177	18.5171414908	16.6294717039	17.097195033	3891246800
2012-04-30	16.9365844727	17.9298585793	16.934187378	17.9118803691	2465075200
2012-05-07	16.9803371429	17.2550974252	16.7412324576	16.8242298925	2170820400
2012-05-14	15.8917818069	17.0043078899	15.6460858887	16.856291225	2839370800
2012-05-21	16.8479061127	17.2736819717	16.0017502619	16.0152351297	2735611200
2012-05-28	16.8089370728	17.4234780556	16.7948553454	17.1058710962	1922600400
2012-06-04	17.3881263733	17.3959177311	16.4347051664	16.8242234511	2073948800
2012-06-11	17.2026672363	17.6332356593	16.9800429175	17.6098647704	2001053600
2012-06-18	17.4414653778	17.6781729373	17.0899996815	17.1076786593	1771582400
2012-06-25	17.4983978271	17.4983978271	16.9473778777	17.2976450712	1488253200
2012-07-02	18.1539802551	18.4074674133	17.486405398	17.5202639598	1545118400
2012-07-09	18.1267204285	18.573169051	17.758475044	18.1366080471	2100154000
2012-07-16	18.1066455841	18.4377359826	18.072186938	18.1312150117	1681918000
2012-07-23	17.5331516266	18.2678453217	17.0789132763	17.8100097283	2740990000
2012-07-30	18.4482192993	18.5165349013	17.6128493593	17.7057359832	1903050800
2012-08-06	18.6279983521	18.726876122	18.4350370022	18.4958604884	1253837200
2012-08-13	19.5027103424	19.5051177309	18.7546312519	18.7588449852	1573639200
2012-08-20	19.9573860168	20.3082554957	19.5027015731	19.5598762199	2848896400
2012-08-27	20.0181713104	20.4885037619	19.7777379205	20.4620225013	1538252800
2012-09-03	20.475566864	20.5369536386	19.9959053473	20.0338208972	1425130000
2012-09-10	20.8017578125	20.9732801387	19.7401241271	20.4758653928	2903048400
2012-09-17	21.0668716431	21.2167275345	20.8721785501	21.0446041067	2006566800
2012-09-24	20.0741405487	20.9173078	19.8710216797	20.6687507043	2864260000
2012-10-01	19.6375083923	20.3645231749	19.5791300628	20.1963098255	2560600000
2012-10-08	18.9490070343	19.486143457	18.7636431084	19.4656806733	2993043200
2012-10-15	18.3510971069	19.6435332539	18.3444759872	19.0284601563	2592021600
2012-10-22	18.175359726	19.1196357946	17.7841688925	18.4287316402	3487162000
2012-10-29	17.3568668365	18.1452669538	17.295179541	17.9009235521	1470674800
2012-11-05	16.4619426727	17.7763458698	16.0605195982	17.5590847468	3683761200
2012-11-12	15.9512834549	16.7620274872	15.2883593959	16.7514466619	3582726000
2012-11-19	17.2759246826	17.2910403814	16.3200823511	16.3451718603	2111900000
2012-11-26	17.692489624	17.9636440304	17.298906563	17.408941405	2590792400
2012-12-03	16.1196708679	17.9739238463	15.6777201121	17.9455086442	3930239600
2012-12-10	15.410492897	16.6127055208	15.283229102	15.8702779548	3344812800
2012-12-17	15.6988830566	16.1695493329	15.1517357908	15.3844995978	2910619600
2012-12-24	15.4044456482	15.8476038792	15.2554164148	15.7297117334	1287588400
2012-12-31	15.9307260513	16.7771403509	15.3866030343	15.4328525705	2167309200
2013-01-07	15.7281999588	16.0785539293	15.574030457	15.7795881783	2302120800
2013-01-14	15.1145458221	15.4395083168	14.6121373288	15.1955584107	3228386000
2013-01-21	13.2971744537	15.5676817016	13.1496563213	15.2523926901	3991934800
2013-01-28	13.7125196457	13.9839774364	13.1756516351	13.2352030946	2632649600
2013-02-04	14.3582143784	14.4739916267	13.3612586964	13.7212869508	2981910400
2013-02-11	13.9912900925	14.7447329159	13.9839926603	14.4881114221	2348771600
2013-02-18	13.7070035934	14.0694346912	13.464065134	14.0198741706	1689923200
2013-02-25	13.0885534286	13.8380428303	13.0736549153	13.7994284818	2336392800
2013-03-04	13.1265640259	13.2393673249	12.7398090461	13.0073750677	2541394800
2013-03-11	13.4896011353	13.5069321284	12.9264948743	13.0666635232	2293533200
2013-03-18	14.0444993973	14.0502753133	13.4148060161	13.4224071021	2219994000
2013-03-25	13.4591989517	14.2889596041	13.4275775549	14.1290266379	1569506400
2013-04-01	12.8675136566	13.4908214788	12.7604862572	13.4360915402	2024610000
2013-04-08	13.0681848526	13.3172036143	12.8459225279	12.9176781689	1550348800
2013-04-15	11.8741731644	13.0101143453	11.7090715711	12.983053435	2843920800
2013-04-22	12.6850767136	12.7328128562	11.8966691969	11.9383233351	3212745200
2013-04-29	13.6817598343	13.780577164	12.7702095486	12.7838918232	2621903200
2013-05-06	13.7726755142	14.1612548434	13.6969666858	13.8559854285	2186332400
2013-05-13	13.2605838776	14.0147288298	12.8210746981	13.8191531335	2536788800
2013-05-20	13.6244926453	13.722434118	13.1638641849	13.219262029	1979826800
2013-05-27	13.764673233	13.9902431719	13.4485067243	13.7698760527	1454544000
2013-06-03	13.5222711563	13.9085254148	13.2455875138	13.7952811139	1777140400
2013-06-10	13.1623373032	13.7447785527	13.1148965081	13.6116407879	1559191200
2013-06-17	12.655798912	13.3352638597	12.4905239637	13.2048803348	1603809200
2013-06-24	12.1364049911	12.5076620345	11.9019585604	12.4690977498	2078395200
2013-07-01	12.7757740021	12.9554347172	12.2799484483	12.324940656	1375872400
2013-07-08	13.0539922714	13.1543815441	12.5603094522	12.8581108833	1537984000
2013-07-15	13.0062446594	13.3098601931	12.9823710212	13.0080810931	1145046000
2013-07-22	13.4971733093	13.6073560639	12.8152597798	13.1442797253	1598774800
2013-07-29	14.1567401886	14.1662288362	13.4729911858	13.4913547019	1361472000
2013-08-05	13.9091348648	14.4429134504	13.8846507183	14.2225463243	1475213600
2013-08-12	15.4760885239	15.5352407613	14.0681349599	14.0752215134	2855347600
2013-08-19	15.4357318878	15.8276165486	15.348850432	15.5380155349	1672025600
2013-08-26	15.0105733871	15.7185559088	14.9729868405	15.4274131909	1574717200
2013-09-02	15.3494672775	15.473318269	15.0145778031	15.1917268586	1272854800
2013-09-09	14.3229227066	15.6483090369	14.3167624888	15.5583474799	2685466000
2013-09-16	14.4002552032	14.7434619887	13.778229411	14.2027728036	2503793600
2013-09-23	14.8728523254	15.3091022272	14.8103106681	15.2841471006	1908670400
2013-09-30	14.8814888	15.1686251416	14.6159181644	14.7034150063	1484845600
2013-10-07	15.1827936172	15.2145259833	14.7351444749	14.990240712	1451276400
2013-10-14	15.6781930923	15.6895921275	15.0761930673	15.0909815384	1377208000
2013-10-21	16.2040958405	16.4280733728	15.6516967947	15.7669211557	1968450400
2013-10-28	16.021402359	16.6135434367	15.8522629134	16.298987308	2090998000
2013-11-04	16.0377292633	16.2943654964	15.7857148385	16.0543654699	1275153600
2013-11-11	16.2686519623	16.4015919377	15.9407935969	16.1137092359	1229289600
2013-11-18	16.1078205109	16.3368261962	15.9178620533	16.2686515967	1133552000
2013-11-25	17.2317733765	17.3018064958	16.1450063918	16.1456253484	1312270400
2013-12-02	17.3541717529	17.8227184728	17.0690794208	17.2915760586	2093254800
2013-12-09	17.1809482574	17.6934988553	17.157398121	17.3814438253	1553594000
2013-12-16	17.0133018494	17.4353656761	16.6965996539	17.1992337505	1835080800
2013-12-23	17.3563365936	17.7216912568	17.338054214	17.6014548631	1098753600
2013-12-30	16.7641468048	17.3932115617	16.7471023387	17.274837008	1103866400
2014-01-06	16.5150089264	16.9463687347	16.4582999219	16.6547673462	1572474400
2014-01-13	16.7545433044	17.3597485853	16.4201777758	16.4211078653	1758710800
2014-01-20	16.921880722	17.2695703436	16.7467955161	16.7644589413	1541106000
2014-01-27	15.5128421783	17.1924192387	15.2943736339	17.0458440041	3266510800
2014-02-03	16.1040973663	16.2048101912	15.472553233	15.5751245822	1734535600
2014-02-10	16.9583339691	17.0203720313	16.1481231701	16.1686976373	1516239200
2014-02-17	16.3741321564	17.1827845305	16.3538690225	17.0209924555	1158662400
2014-02-24	16.4049911499	16.6079337648	16.0732991709	16.3086634572	1470929600
2014-03-03	16.5359287262	16.6702870949	16.2980703611	16.3170865105	1104202400
2014-03-10	16.3566761017	16.8233491793	16.3039912874	16.4710843099	1152076800
2014-03-17	16.6116714478	16.7167280418	16.3725678874	16.4505037576	1216392800
2014-03-24	16.7360668182	17.1145202098	16.6547029268	16.7846993535	1360357600
2014-03-31	16.5789470673	16.9424365452	16.5402921075	16.8099478279	987445200
2014-04-07	16.1983108521	16.5920376186	16.1213106155	16.4604829225	1251278000
2014-04-14	16.3644714355	16.4523832563	15.940194178	16.2697036782	971264000
2014-04-21	17.8296432495	17.8311999028	16.3339142467	16.3769344819	1930238800
2014-04-28	18.4730758667	18.6866187678	17.8486613336	17.8564562555	1899066400
2014-05-05	18.253616333	18.8418683397	18.0911982311	18.3970166197	1466390800
2014-05-12	18.730802536	18.7314286752	18.3511763335	18.4166949392	1046452400
2014-05-19	19.2518062592	19.2706155474	18.7251579075	18.7414592906	1182420400
2014-05-26	19.8433532715	20.1935108705	19.2988362985	19.3066730865	1604842400
2014-06-02	20.2373962402	20.4157689569	19.5141968645	19.8734468555	1651286000
2014-06-09	20.0301742554	20.8574512441	19.9423992732	20.3417738516	1172588000
2014-06-16	19.9489860535	20.3527486737	19.9467912183	20.0806477047	940908000
2014-06-23	20.1837844849	20.1881724814	19.6724966713	20.0389554874	865028000
2014-06-30	20.6336307526	20.6489912532	20.2079230576	20.2101178932	556248400
2014-07-07	20.8947639465	21.2414743527	20.5217205323	20.6577718962	927320000
2014-07-14	20.7214031219	21.3072985812	20.3132508152	21.0351976014	995880800
2014-07-21	21.4323768616	21.4784583564	20.5656027776	20.844286582	1105568000
2014-07-28	21.0944461823	21.820782688	20.804789849	21.465294685	947300000
2014-08-04	20.7894287109	21.1931930361	20.4690513881	21.1471115384	892100000
2014-08-11	21.6073474884	21.653658195	20.914887594	21.0097147597	717452000
2014-08-18	22.3439121246	22.3769916837	21.6073489101	21.7198170554	989328000
2014-08-25	22.604139328	22.6923509399	22.2071879156	22.447564516	955384000
2014-09-01	21.8256759644	22.8775947256	21.5654526241	22.7276354841	1292640000
2014-09-08	22.4188957214	22.7320453351	21.2015792183	21.8984490789	1848207200
2014-09-15	22.2645187378	22.7254233823	21.8080255978	22.6724954223	1189411600
2014-09-22	22.2182121277	22.7011693367	21.5500120719	22.4497673688	1355299600
2014-09-29	21.9690151215	22.3924287698	21.6205802373	21.7551025447	990996400
2014-10-06	22.2138061523	22.5776763335	21.6801266338	22.0417927444	1121032800
2014-10-13	21.5389881134	22.4453591173	20.9898733863	22.3461221039	1434159200
2014-10-20	23.2039737701	23.2635156343	21.6602766165	21.6823290965	1434131600
2014-10-27	23.8170452118	23.8258665415	23.0893014907	23.1223810566	880922400
2014-11-03	24.0397777557	24.3242593144	23.7552961971	23.8655602889	799811600
2014-11-10	25.2890949249	25.2913102426	24.0089150563	24.1462343357	820666800
2014-11-17	25.7962875366	26.0399200311	25.094182416	25.3090208579	933658800
2014-11-24	26.3411445618	26.5227617353	25.8295160452	25.8804565202	727495600
2014-12-01	25.4707107544	26.4120196301	24.6445730447	26.3145659352	1066358800
2014-12-08	24.3034858704	25.4374850062	24.2193207103	25.2713716932	1039472000
2014-12-15	24.7575283051	25.0808953569	23.5349350448	24.5183247249	1315426400
2014-12-22	25.2470054626	25.3643919205	24.7996077327	24.8416903081	477586000
2014-12-29	24.214887619	25.4197614946	23.7763478041	25.2027077489	608353600
2015-01-05	24.8084640503	25.0831041881	23.1739083648	23.984541947	1133010000
2015-01-12	23.4751377106	24.9834480495	23.3001647824	24.9391501431	1216906400
2015-01-19	25.0233097076	25.193851962	23.5880899688	23.884878271	794948000
2015-01-26	25.9491176605	26.5781326556	24.1484480916	25.1916395956	1863370800
2015-02-02	26.3411445618	26.6910903831	25.7099142446	26.1462388626	1083029200
2015-02-09	28.2573242188	28.3462679758	26.3339224711	26.3606061072	1212827200
2015-02-16	28.7954368591	28.7954368591	28.2217513007	28.3484956267	777419600
2015-02-23	28.5641803741	29.7071031674	28.152815706	28.9110591638	1472864800
2015-03-02	28.1505908966	28.9688703938	27.9638105368	28.7398413684	987754000
2015-03-09	27.481300354	28.8110073117	27.0454776731	28.4530081102	1306056400
2015-03-16	27.9949417114	28.7398425127	27.3211955781	27.5457764916	1066691600
2015-03-23	27.4056854248	28.4707811586	27.2611520589	28.2662134399	837305200
2015-03-30	27.8659706116	28.1261296817	27.3723344089	27.583576028	648127200
2015-04-06	28.2617721558	28.4885771367	27.6458397015	27.6769697636	728830000
2015-04-13	27.7392272949	28.5886385289	27.6747431161	28.5441641074	684744400
2015-04-20	28.9688816071	29.0467084835	27.8326288892	27.9215726792	829762800
2015-04-27	28.6731357574	29.9161192989	27.7014299318	29.420260658	1683889200
2015-05-04	28.3773975372	29.0333562493	27.4301496801	28.7954309825	1087568000
2015-05-11	28.7527217865	28.9134890001	27.8707354628	28.4445840592	833206000
2015-05-18	29.5944957733	29.6905110792	28.6611565411	28.6656232408	869189600
2015-05-25	29.0898857117	29.6771327348	28.8308714787	29.6079141776	792594400
2015-06-01	28.7259140015	29.3377225199	28.6611621741	29.0898734442	683363200
2015-06-08	28.3954524994	29.0675462107	28.0493581216	28.7817386692	880458400
2015-06-15	28.2681808472	28.6500020474	28.0694552231	28.1565371616	794100800
2015-06-22	28.3016738892	28.9827010429	28.2480853978	28.4669060645	782376000
2015-06-29	28.2324581146	28.3441018095	27.794815035	28.013635723	603927600
2015-07-06	27.5268650055	28.1855637285	26.6203188843	27.8975228346	1102873200
2015-07-13	28.9425106049	28.9425106049	27.7590884517	27.9176222953	756979600
2015-07-20	27.7992763519	29.6905205659	27.2388246007	29.2439458454	1377076000
2015-07-27	27.0847549438	27.6675350358	26.9976730178	27.4844377822	766394400
2015-08-03	25.7941474915	27.3683235979	25.0305053537	27.1294062611	1540002400
2015-08-10	26.0096073151	26.9135283789	24.5897999399	26.1374571628	1378868800
2015-08-17	23.7217559814	26.3886589546	23.6970830656	26.0275390526	1282036000
2015-08-24	25.4107246399	25.4152098476	20.6354192601	21.2791552379	2001452000
2015-08-31	24.5090503693	25.6888587454	24.0806419277	25.1281135472	1192776800
2015-09-07	25.6170787811	25.6170787811	24.6211949422	25.0653058116	1010650800
2015-09-14	25.4466114044	26.218197193	25.0922218094	26.1486653497	1109104000
2015-09-21	25.7292308807	26.1733418033	25.204374229	25.4959606873	970785200
2015-09-28	24.7580127716	25.6978219448	24.069417976	25.53632711	1255585200
2015-10-05	25.1483039856	25.1841907923	24.2712975793	24.6458750015	1047091200
2015-10-12	24.9060592651	25.2896087805	24.5740973504	25.2851235718	739540000
2015-10-19	26.7094173431	26.7430623994	24.6974631738	24.8522294056	886172800
2015-10-26	26.8036155701	27.1894084696	25.5677329002	26.4851127665	1289448800
2015-11-02	27.1535224915	27.7725856138	26.8282909902	27.0952062282	780813600
2015-11-09	25.3055076599	27.4387032825	25.2897396532	27.2472341388	866221200
2015-11-16	26.8733005524	27.0129595188	25.0036570411	25.0892545276	759924800
2015-11-23	26.5376625061	26.9701594668	26.3822355489	26.8665392039	438881600
2015-11-30	26.8124752045	26.8980743946	25.7289841384	26.5782065407	827063200
2015-12-07	25.4947109222	26.9994350456	25.4203753394	26.8012085433	755416000
2015-12-14	23.8841171265	25.4091154935	23.8345600673	25.2694548466	1260425600
2015-12-21	24.3346405029	24.5531412088	23.7805055956	24.1656968708	506431200
2015-12-28	23.7106742859	24.650000396	23.611560146	24.23552449	495046000
2016-01-04	21.8410282135	23.8435728641	21.7216416788	23.1137369996	1375160800
2016-01-11	21.8793201447	22.7938692624	21.4806140363	22.2937959709	1217348800
2016-01-18	22.8456840515	22.8546945849	21.0436186235	22.1676581716	973536400
2016-01-25	21.9266319275	22.8704643167	20.8116045471	22.8682112535	1521346000
2016-02-01	21.178768158	21.9243737204	21.1044342828	21.7306515954	868619200
2016-02-08	21.286901474	21.8213955863	20.969828432	21.0921281079	924489200
2016-02-15	21.7511806488	22.3966495271	21.4273135656	21.5201696432	673265200
2016-02-22	21.9482269287	22.1996187037	21.1351610039	21.8123372412	636211600
2016-02-29	23.3297595978	23.4973547041	21.8893433061	21.9369040095	807215200
2016-03-07	23.1598949432	23.2889887509	22.6820209803	23.1893367843	622057200
2016-03-14	23.9888076782	24.1201667475	23.0511787992	23.0806223622	728292800
2016-03-21	23.9321918488	24.3806239583	23.7555373512	23.9910772572	479134400
2016-03-28	24.9105815887	25.0079682411	23.7532664729	24.0069251722	591860000
2016-04-04	24.6093673706	25.4088431101	24.4870677161	25.0079717322	582890400
2016-04-11	24.8788757324	25.4541362515	24.6093651866	24.6795735693	649240000
2016-04-18	23.9344558716	24.6750462399	23.694387129	24.6614579648	756212000
2016-04-25	21.2302780151	23.9276611458	20.9517080146	23.7804485	1397696400
2016-05-02	20.9992733002	21.7194813958	20.8022346331	21.2823739395	902429200
2016-05-09	20.6258335114	21.3663766112	20.3865821683	21.1909256263	864199200
