Date,Avg_Price,Revenue_B,Shares_Outstanding_B,Market_Cap_B,P_S_Ratio
2023-01-31,138.31792297364,393.40999999999997,16.1275,2230.7223027573796,5.670222675471848
2023-02-28,148.12159729005,392.49,16.075,2381.0546764375536,6.0665359026664465
2023-03-31,154.918193817125,391.57,16.0225,2482.1767604348856,6.339037108141292
2023-04-30,163.76994323732498,390.65,15.97,2615.40599350008,6.6950108626649945
2023-05-31,173.17425231936,389.73,15.9175,2756.5011612934127,7.07284828289691
2023-06-30,184.221809387225,388.81,15.865,2922.6790059283244,7.516985175094067
2023-07-31,187.76889343262002,387.89,15.8125,2969.095627403304,7.654478402132832
2023-08-31,177.94215011595,386.97,15.76,2804.368285827372,7.246991461424327
2023-09-30,172.772670745875,386.05,15.7075,2713.8267257408315,7.029728599250956
2023-10-31,172.7929260254,385.13,15.655000000000001,2705.073256927637,7.023792633468275
2023-11-30,187.31773757935,384.21000000000004,15.602500000000001,2922.6250005818083,7.606842613627464
2023-12-31,192.84909057615,383.29,15.55,2998.8033584591326,7.8238497181223945
2024-01-31,185.45935058596,383.93583333333333,15.516666666666667,2877.710923258813,7.495291331039639
2024-02-29,181.621917724625,384.5816666666667,15.483333333333334,2812.1126927696105,7.3121340316177585
2024-03-31,170.22828292845,385.2275,15.450000000000001,2630.026971244553,6.8272046290686745
2024-04-30,171.20390930176,385.87333333333333,15.416666666666668,2639.3936017354667,6.840051834977281
2024-05-31,187.277107238775,386.5191666666667,15.383333333333335,2880.946166356489,7.4535661224816065
2024-06-30,205.28482818605,387.165,15.350000000000001,3151.1221126558676,8.138964298570034
2024-07-31,222.0843963623,387.81083333333333,15.316666666666666,3401.5926709492282,8.771267789792432
2024-08-31,222.94019317625,388.4566666666667,15.283333333333333,3407.2692857103543,8.771298263325006
2024-09-30,223.75218505858,389.1025,15.25,3412.2208221433452,8.769465172141903
2024-10-31,227.72162246705,389.74833333333333,15.216666666666667,3465.1640218736106,8.890773161844466
2024-11-30,228.47953414917498,390.3941666666667,15.183333333333334,3469.08092683164,8.886098264356681
2024-12-31,247.52981872558001,391.04,15.15,3750.0767536925373,9.590008064884762
2025-01-31,230.145282745375,393.1333333333333,15.1225,3480.3720383169334,8.852904964346957
2025-02-28,238.734828949,395.2266666666667,15.095,3603.702242985155,9.118064510622988
2025-03-31,214.4871826172,397.32000000000005,15.0675,3231.7856240846613,8.133961602951427
2025-04-30,201.56151199340002,399.41333333333336,15.040000000000001,3031.4851403807365,7.58984462306567
2025-05-31,200.73249053954999,401.50666666666666,15.012500000000001,3013.4965142249944,7.505470679336983
2025-06-30,202.5835296631,403.6,14.985,3035.7141920015533,7.521591159567773
2025-07-31,209.01395034787498,405.6933333333334,14.9575,3126.32616232834,7.70613146792735
2025-08-31,229.64166259765,407.7866666666667,14.93,3428.5500225829146,8.407705064534351
2025-09-30,246.07897033691998,409.88,14.9025,3667.19185544595,8.946989010066238
2025-10-31,257.1972732544,411.97333333333336,14.875,3825.8094396591996,9.286546312850021
2025-11-30,272.419128417975,414.0666666666667,14.8475,4044.7430091858837,9.768337648975729
2025-12-31,274.7708984375,416.16,14.82,4072.1047148437506,9.784949814599553
2026-01-31,255.3660507202,416.16,14.82,3784.524871673364,9.093917896177825
2026-02-28,265.54021072390003,416.16,14.82,3935.3059229281985,9.456232994348804
2026-03-31,259.10084533695,416.16,14.82,3839.874527893599,9.226918800205688
